id,date,amount
g5AylGNeNqQB,2019-06-19,100
mIYbGAGf55IS,2019-05-31,500
INC688,2019-03-21,500
leSGbaBNuvIu,2019-04-25,500
INC991,2019-04-15,100
EEdU8HNyzjHB,2019-06-27,100
INC752,2019-03-27,25
INC1036,2019-05-08,500
ffjUamias8F3,2019-04-04,500
INC970,2019-04-17,500
YdhwC66zNThU,2019-06-13,500
IR1s71E1e5VP,2019-06-25,150
PiuVCB3oEqdl,2019-04-02,100
INC567,2019-02-22,500
aS1rtbNGUdoz,2019-05-23,500
wSci8WciBHlb,2019-06-10,250
3du5KQRRZePM,2019-06-17,150
T263HVxr9o9U,2019-03-29,100
PHqcQbQQHsyK,2019-06-20,250
tCh3118fd1iT,2019-03-24,500
INC1223,2019-06-11,100
NDsVKIfbI9We,2019-05-31,100
INC754,2019-03-29,250
YScIVDvKhi7Q,2019-04-08,250
Hohm8GDJ52US,2019-06-27,100
st2OdYuebbbt,2019-02-02,50
bitvSBnG7qIu,2019-05-24,250
Aq5Wt7QniKbz,2019-06-12,500
hWKau9i1cRMg,2019-05-31,500
INC783,2019-04-10,100
rxYfLVzPqcSE,2019-04-16,50
Uzn9oZW1x8dZ,2019-04-08,100
a5m7BmdCsAgv,2019-03-07,100
INC666,2019-03-17,200
INC1313,2019-06-30,100
SMZvgh4cePYx,2019-04-27,100
INC703,2019-03-14,100
INC968,2019-04-17,500
INC735,2019-03-14,500
INC652,2019-03-07,250
INC580,2019-02-22,500
yGmNWAi7bboh,2019-06-02,500
ffg37c6xGFaT,2019-06-20,250
aracXBlx9EL5,2019-03-03,50
PYjmAU3qNkSC,2019-03-03,100
aMDI3H1Yu127,2019-05-31,200
y9vjNkTiRiBn,2019-05-22,500
INC1161,2019-05-09,500
INC1010,2019-05-03,500
i1TUuqYdtJnL,2019-05-31,150
INC584,2019-02-22,500
INC729,2019-03-06,500
sgYOIvfTcWhW,2019-06-25,50
INC1270,2019-05-08,500
APN8SHb5th4g,2019-06-21,100
rhH3YaBataRJ,2019-06-27,500
V425TTsAzIXf,2019-06-30,200
fHvQtYQv4h46,2019-05-29,100
vxVdjBeXgUmr,2019-06-20,50
lIKihVLFqWzc,2019-06-26,100
INC1023,2019-05-11,400
INC669,2019-03-13,100
INC569,2019-02-22,500
8yRSrLb8woTE,2019-06-06,50
INC725,2019-03-14,200
9tZIJgD4JXnk,2019-03-08,200
qsyR5EeUKFeH,2019-05-31,100
RPaDHUa9LmnJ,2019-05-15,250
INC973,2019-04-25,100
eOyUIYIBqQtk,2019-01-13,100
GoQWeVV5PWFR,2019-04-23,500
INC941,2019-04-16,100
INC1227,2019-06-15,500
9Q6Az6f41XUw,2019-06-06,100
lxQjvtjt45qw,2019-06-29,50
84Ttih8rqbN5,2019-06-30,100
INC1216,2019-06-05,250
INC697,2019-03-07,100
INC589,2019-02-28,500
INC651,2019-03-10,100
INC1327,2019-06-24,500
INC717,2019-03-06,100
INC713,2019-03-14,100
INC554,2019-02-22,250
eogFW2EbQLZU,2019-06-07,500
kXmpbewRxmhD,2019-06-17,50
INC726,2019-03-14,100
T8Sfm79BZZj4,2019-03-15,100
INC710,2019-03-14,100
INC643,2019-03-05,500
INC572,2019-02-22,500
Ig33TQHOVBNx,2019-02-25,50
lWbzIfjiwpLJ,2019-06-19,150
INC977,2019-04-24,100
nzMTmve8zZQJ,2019-06-25,200
BGGH7fojUKkc,2019-06-04,100
lFkbl9dWkBNb,2019-04-04,500
INC1001,2019-05-01,100
HqeePC5QeHf9,2019-06-26,100
awwlOpXWHqdV,2019-05-21,100
4LqZMUkUhJDl,2019-01-31,100
INC801,2019-04-12,500
INC496,2019-01-29,100
INC1146,2019-05-22,100
XF2y7wl7cpiv,2019-04-28,150
INC1111,2019-05-09,150
INC1005,2019-04-30,50
SCgEeyjOhqtj,2019-05-10,100
INC781,2019-04-12,250
INC1099,2019-05-08,250
nA53HmXaPC4y,2019-05-22,500
a8qmkmEFHKbh,2019-05-31,100
INC1226,2019-06-13,250
IA1FiMD2W6Zx,2019-06-26,100
SXj2MyQOy4Ys,2019-04-29,100
mmc8PNlyCzUi,2019-03-08,100
9sk5D3OAg4PN,2019-05-31,100
pRWhBZPPY1rZ,2019-06-30,-100
INC1247,2019-06-07,100
2USzCIXw9uSn,2019-06-30,500
INC966,2019-04-17,500
TpM3oUgccPvY,2019-05-23,350
INC944,2019-04-18,500
udBPheMU6r5g,2019-06-03,250
AG8WPRgURyTe,2019-04-30,100
INC1029,2019-05-07,500
huZ74gMLdnrg,2019-05-29,250
dVRdVzEmPWjh,2019-06-12,100
O8j3h5AqlWK5,2019-05-26,500
AAsYn4V7SjaR,2019-06-24,500
neO1lURjjMEG,2019-01-17,300
y11aXePVa5LN,2019-06-01,200
W8R8of3SuR9z,2019-01-01,100
FpXhgrHeZewg,2019-01-19,75
s75gAv2EHhr3,2019-05-31,100
UnSNXYucAUWG,2019-06-20,100
INC1091,2019-05-08,200
INC583,2019-02-22,500
dHuZmyycdXo3,2019-06-24,500
V6LToqJbSyID,2019-05-06,500
VrIDhZxlSczL,2019-06-12,200
soX748pOhTSW,2019-06-29,50
efsjUghQgjmC,2019-05-08,100
INC671,2019-03-14,500
oJ3vD5afqGBY,2019-04-30,100
sqnthCTtzs4p,2019-06-18,100
cyZ87FzQUtkF,2019-06-30,125
INC1086,2019-05-08,500
INC629,2019-03-03,100
cvSGp9gu7GLo,2019-06-17,100
INC1268,2019-05-08,500
INC574,2019-02-22,500
INC1009,2019-05-01,450
ly4Z7UT8OOYr,2019-05-29,20
pbS5oYq6iilS,2019-05-31,100
INC568,2019-02-22,500
wbKmAHHeosf7,2019-04-23,500
INC1118,2019-05-18,250
INC727,2019-03-02,100
ct2Qn9XkO9PT,2019-06-21,100
INC535,2019-01-23,250
oxsJAZu8UYTu,2019-03-01,20
INC696,2019-03-02,250
INC573,2019-02-22,500
skqb9UQJDwsd,2019-03-31,500
INC663,2019-03-14,100
BQDEAqAiYsA5,2019-05-14,500
INC799,2019-04-08,100
8nWqpkRgzaxr,2019-03-31,50
INC1303,2019-06-28,100
R6LZjrsjuO9W,2019-05-28,250
qRpBhAHdJoWg,2019-01-01,100
INC953,2019-04-18,250
sPhIup2fqV5U,2019-06-30,-20
J8J3fLd3DQXL,2019-06-27,100
O6Dviki3NNfA,2019-05-05,250
vqalp6pEQbxi,2019-05-07,500
INC1093,2019-05-17,500
72JMmtRbWLmG,2019-04-06,100
X7yRGCqmvbWy,2019-03-08,100
tD8R6Q7U8grn,2019-06-06,100
bshbHebuF4gs,2019-05-03,500
JFxTUduzfoe3,2019-06-30,100
Tegde2sFpm3F,2019-05-28,100
iCwZYhG1xl1W,2019-06-27,50
INC712,2019-03-02,500
iQ4ldvwX5LQO,2019-04-28,50
OPIjWOkopgsh,2019-06-30,100
BHRSgJmPVNbu,2019-06-24,400
Vln76pJJTODt,2019-06-10,100
INC975,2019-04-25,100
e8VUzZwrTqtw,2019-05-18,50
INC1156,2019-05-21,500
63TS4pzCXTAZ,2019-05-29,250
IchBzuBBQhPo,2019-06-17,300
INC1220,2019-06-14,100
INC709,2019-03-06,500
INC731,2019-03-02,100
4oClBl1N6DFJ,2019-02-25,150
nSbRedkpGPCa,2019-06-30,500
UXAkFigLhReZ,2019-06-21,100
oDfkbxhCLjDK,2019-04-27,250
vUKOrcENDLy3,2019-06-06,100
9bckuhavG5SQ,2019-04-15,500
INC967,2019-04-17,250
INC937,2019-04-17,250
RkCXiOUu6oQi,2019-06-09,80
INC1332,2019-06-26,50
3iqfuHyVm8Md,2019-03-21,27
ovnk7pIJCYgT,2019-05-30,50
TNNPgDclmXOT,2019-05-31,100
INC1103,2019-05-17,50
INC581,2019-02-22,500
INC993,2019-05-02,500
er8QdPGCPukV,2019-06-12,250
INC1043,2019-05-08,150
INC1082,2019-05-09,500
exxZTwGqlVH9,2019-06-29,500
gQ9jJg6hQmF3,2019-06-30,100
INC814,2019-03-28,500
INC1006,2019-05-05,25
9RNKUYJP9XAA,2019-02-28,20
INC943,2019-04-17,500
INC653,2019-03-08,100
rV3TV9EbYabk,2019-04-11,100
oh5DmljbhkmM,2019-06-19,100
INC1026,2019-05-08,100
INC518,2019-02-09,100
Gft1cB4M477B,2019-06-03,50
5TylsQOYxujT,2019-06-20,150
tTBE5iCpaRxb,2019-06-30,100
f67RlTkWccaA,2019-04-18,250
INC1085,2019-05-09,500
3bplOldRZjtx,2019-02-22,100
INC1100,2019-04-17,250
iaPCJLtu4mb4,2019-05-01,50
INC515,2019-01-23,500
HnwAGfZSuzeM,2019-02-25,200
VrNBdGJhPntI,2019-06-30,200
INC529,2019-01-23,500
INC1008,2019-05-03,500
INC646,2019-03-07,500
INC964,2019-04-17,500
INC1318,2019-06-29,500
INC1145,2019-05-20,250
5ViIsdJ6YBBd,2019-04-19,200
ehfjDZc1BUFx,2019-05-16,150
IbvhOTfr4jaM,2019-06-19,200
INC1249,2019-06-15,400
INC553,2019-02-19,100
cMguaeUxfgM4,2019-04-12,500
lkGzgWs977Wa,2019-05-18,100
jebM6PdJF2yZ,2019-05-18,500
INC1233,2019-06-07,100
INC741,2019-03-02,250
INC810,2019-03-20,250
Ncs9KVAcK1Ic,2019-06-30,250
INC1307,2019-06-28,100
INC758,2019-03-25,100
INC1267,2019-06-21,250
INC618,2019-02-26,100
sce1St4gTOXJ,2019-03-18,500
4On4yLsrBkw5,2019-05-31,100
INC516,2019-01-23,500
AZupdTAX2T22,2019-05-31,500
PQhOo8A7sCOR,2019-04-20,100
INC721,2019-03-02,250
INC532,2019-01-23,500
INC1215,2019-06-06,100
D4JLcrOHEjII,2019-06-20,50
qyl6JqmAtpyb,2019-05-18,82
INC802,2019-04-08,100
3f15eT958ZRf,2019-05-28,500
2eh3SK6wfrTX,2019-03-29,100
HsYlWf9DMcvz,2019-06-20,100
kY6sWjwOIlO8,2019-02-25,200
fUSeApJUhdIo,2019-03-13,100
INC1034,2019-05-08,100
INC631,2019-03-13,-500
INC628,2019-03-03,150
swCUY2KhUI8K,2019-06-28,500
INC950,2019-04-18,500
fVZAQNh6Niqj,2019-05-10,100
INC1149,2019-05-20,100
9uM1HAvaCb5L,2019-05-30,100
pQWdmoyFCBaP,2019-06-26,100
bU6Xy6dCalOz,2019-05-18,150
fbNZcoc89tNI,2019-06-29,100
INC466,2019-01-04,250
INC544,2019-02-16,100
INC733,2019-03-14,100
Ol82qwpB1w7G,2019-05-23,500
INC1073,2019-05-09,500
1C77baIhKqdK,2019-04-30,100
INC538,2019-01-23,100
L9qvvT1uf4bN,2019-06-03,200
INC818,2019-04-10,500
INC575,2019-02-22,500
bTh29iFQwslj,2019-06-21,100
INC1340,2019-06-26,100
mOrBOgHHAElt,2019-06-28,100
INC960,2019-04-17,500
3bawBAAhVO1H,2019-05-14,100
INC524,2019-02-10,250
luIjkGsxXMG2,2019-04-25,50
ar9rcjBvMA6A,2019-03-08,100
INC543,2019-01-23,500
INC1075,2019-04-04,100
INC813,2019-03-28,100
INC521,2019-02-09,250
hWQb4kIyudo5,2019-05-17,100
VVhh7vDrtkwI,2019-02-10,100
sfVDqugul6be,2019-06-29,100
GNPGghmcdWYe,2019-06-30,200
SYjNkWp5Hy68,2019-06-30,250
8ddhKA8mvvFy,2019-05-21,250
INC513,2019-02-04,500
uh9b5kiSKC3j,2019-06-17,150
INC946,2019-04-18,250
INC1080,2019-05-15,500
INC1248,2019-06-07,250
FJObBibHcKyV,2019-04-17,250
INC1072,2019-05-09,500
INC715,2019-03-13,250
INC997,2019-04-30,250
1rZdBTv8RCXq,2019-06-19,500
INC1338,2019-06-21,500
hIzs46FoyAXN,2019-06-29,100
INC1045,2019-05-07,500
INC493,2019-01-17,250
cdBA2FrBlM6H,2019-03-14,500
cftjLoewQJ6q,2019-06-06,150
INC566,2019-02-22,500
YQl3iw9WY2fs,2019-04-24,100
KfwX3XASqPbN,2019-05-20,250
INC1305,2019-06-28,100
INC617,2019-02-26,500
INC816,2019-03-28,500
INC965,2019-04-17,500
fOydPTYzL2Ag,2019-02-02,100
OBigIWiXgDqE,2019-05-14,200
UCjvMMLvwskK,2019-05-30,500
INC625,2019-03-02,250
INC938,2019-04-17,500
LeOHNwwnMLSz,2019-05-09,500
INC809,2019-03-20,500
INC1096,2019-05-18,250
INC1343,2019-06-21,500
SR5pP126G4tB,2019-05-20,200
1UbjyAAeDpEu,2019-06-30,50
2KTJnllc6ybW,2019-06-19,100
6WqWO17QLAJW,2019-03-01,20
51znnyqrZ43Q,2019-06-12,250
pfLnUaWVB9fd,2019-06-18,100
INC623,2019-03-01,100
OUsBwjMjGVgi,2019-06-26,50
INC744,2019-03-13,500
AVArS8UYywEh,2019-06-27,500
SuXUSlHRmwie,2019-06-30,250
n9In4Vp5eq4K,2019-06-12,100
INC523,2019-01-08,100
GgsXdsBX1LEI,2019-04-26,250
INC1119,2019-03-10,100
INC817,2019-04-10,500
INC514,2019-01-23,500
INC528,2019-01-16,500
INC1044,2019-05-07,100
mshYhhbOHGfr,2019-06-30,100
INC1222,2019-06-15,250
INC570,2019-02-22,500
INC676,2019-03-15,100
bl4RWfjpcxBR,2019-06-30,200
yRIRhvmGTDzb,2019-05-18,50
8Af2jZUWvTO3,2019-06-04,250
f78mZ6W3kloV,2019-06-30,250
MKc65tLzJabT,2019-03-03,100
j6RXYYMONdEF,2019-06-27,100
xMlXLDKFGaBb,2019-06-29,100
jL3vYI37AwwJ,2019-06-11,200
INC519,2019-02-05,250
ypu8QfhCIz5n,2019-03-25,500
INC714,2019-03-14,250
w4gHKJCdtLqU,2019-04-28,50
5nFoLGaUiKXL,2019-06-30,50
xAmb1vD3tuXv,2019-05-15,500
INC1155,2019-05-20,500
INC1344,2019-06-26,100
INC724,2019-03-14,100
vt6YMqMdz4LC,2019-04-27,150
9rbR8QPIHMOE,2019-05-20,150
INC951,2019-04-17,100
INC648,2019-03-04,100
INC1074,2019-05-07,100
INC1107,2019-05-08,500
nCTh1Bs5Teke,2019-05-01,100
M19SlesoIm7o,2019-06-30,100
ug2d15xXZ3SE,2019-06-25,201
INC750,2019-03-25,500
INC537,2019-01-23,250
EHsCiOSiFA4r,2019-04-26,250
INC691,2019-03-22,250
INC1018,2019-05-08,100
GQZfJvkdjWhh,2019-01-09,250
ucEe1EBhbTwX,2019-06-21,250
INC979,2019-04-26,500
INC525,2019-02-09,500
4DkxaliAMV6Q,2019-04-30,500
INC1158,2019-05-20,250
83zvX2CU49e7,2019-06-11,200
INC536,2019-01-23,500
fe2gawcpvInz,2019-05-27,500
INC497,2019-02-02,250
INC800,2019-04-12,500
INC1306,2019-06-29,50
INC1336,2019-06-26,100
le2seSVOus8B,2019-02-06,250
tvBOneem3AQa,2019-05-08,500
VvbSo4QKnLSk,2019-03-24,500
zi8YhnUNw48G,2019-06-18,50
vRGsqXpDa1Nc,2019-04-21,500
INC807,2019-03-28,250
INC782,2019-04-08,50
OZ1bUFDf2LfH,2019-04-29,200
5EIyy2dKdmgA,2019-03-25,100
9hhONtiNQ6OE,2019-05-16,100
INC732,2019-03-14,200
INC1108,2019-05-15,500
INC1269,2019-05-08,500
7NgD5JawmYTm,2019-06-20,150
INC619,2019-02-26,50
INC1151,2019-05-22,25
T5rXdQ8rNfOk,2019-06-20,500
INC637,2019-03-07,100
FLlVortNL9aG,2019-05-18,50
INC672,2019-03-13,100
QhIoGnwBtVOm,2019-04-21,100
WPZoNCutsSFl,2019-06-17,100
INC738,2019-03-14,250
INC1147,2019-05-20,500
maFgdwUYfpTY,2019-06-29,100
INC1326,2019-06-27,100
INC644,2019-03-08,250
ZLqI7qRlEtAD,2019-06-20,400
pa6H6CxQzcvV,2019-06-17,100
xp3lJ6kR9wJL,2019-06-06,50
INC1243,2019-05-28,500
hK4XlpisaahV,2019-06-20,100
IobrZs46hiEL,2019-06-17,100
INC1022,2019-05-09,500
INC692,2019-03-22,100
INC1309,2019-06-28,250
lKJg1pfLctew,2019-06-20,200
EHGAFTY83Pav,2019-05-08,500
INC936,2019-04-18,500
lI7BBulLLFRe,2019-06-19,100
kcfF8dtozR3x,2019-06-21,100
uh34QKoMWQfb,2019-06-03,500
bOjzdnarUx7X,2019-06-15,50
INC1148,2019-04-17,500
XwoTDyRBXI4Q,2019-06-30,250
INC935,2019-04-15,100
DsMOu6LfpCpX,2019-03-03,500
INC690,2019-03-22,100
INC742,2019-03-02,500
ycr6CRAQ64v1,2019-06-19,100
5ajcBDa6AoDw,2019-02-23,250
INC699,2019-03-14,250
INC772,2019-04-01,500
INC719,2019-03-14,250
INC1228,2019-06-15,100
INC1316,2019-06-29,100
tcpVOUw6hrzq,2019-03-02,100
INC811,2019-03-20,100
jPLxtOLduu2C,2019-05-31,500
tEXovwTi8tDY,2019-06-27,100
JjejhhFrrT8B,2019-03-26,20
NePe43gjezco,2019-06-26,100
aNPtwMtFKUGi,2019-05-17,100
3fQRY7IzYK2J,2019-04-26,250
2cZhrugDJYO3,2019-04-22,500
INC942,2019-04-17,25
PkgCfLUjlbIR,2019-04-15,100
INC576,2019-02-22,500
INC963,2019-04-17,100
eu1rEXr8K5Z6,2019-04-25,50
INC1323,2019-06-29,25
INC579,2019-02-22,500
INC693,2019-03-02,100
INC1300,2019-06-28,250
dJtQvC241YhV,2019-06-29,100
INC711,2019-03-02,100
INC670,2019-03-14,100
INC736,2019-03-02,100
9U75qUp2mjXu,2019-06-30,100
INC636,2019-03-07,100
Aa9aYpkvSSZl,2019-05-18,500
PsgsTExIh8tZ,2019-06-10,300
qMInMXu8ncWR,2019-06-19,100
fzm6U6cYTCeU,2019-05-31,150
Bjg9htihSfkb,2019-03-21,250
INC1067,2019-03-14,125
INC728,2019-03-14,100
twVBX8HPgKIg,2019-05-29,500
INC978,2019-04-25,25
INC716,2019-03-13,500
INC815,2019-03-28,500
INC1070,2019-04-12,250
h5TVszXhafOJ,2019-03-25,500
INC773,2019-04-05,100
l3EAgC6wbLjT,2019-06-17,100
INC947,2019-04-19,25
INC743,2019-03-13,500
INC527,2019-01-23,300
2swkpJhbcHAR,2019-05-16,50
ZzgpJBSCt5Bm,2019-06-27,100
CzCGmlwR63oc,2019-05-02,250
cPUR8bNMkri4,2019-06-25,500
INC1261,2019-06-19,500
ZMocsZD4JsLb,2019-06-30,100
INC578,2019-02-22,500
INC1212,2019-06-07,500
hOt1xvFjLb2a,2019-06-24,50
INC626,2019-03-02,300
3tHbaNPCoysy,2019-06-20,200
GDRrYdkvH8YF,2019-04-28,100
INC1039,2019-05-07,500
OWEQNWI6nZ65,2019-05-14,250
OQYdN5c33qwe,2019-05-16,100
INC1266,2019-06-21,250
gIeqtMCYBDX8,2019-03-26,100
NujD1lUT9FuE,2019-06-21,50
XLt1wEp3EbhZ,2019-03-22,100
INC1335,2019-06-29,250
evnnwLvySGah,2019-04-24,100
lUkVvCe2sDYS,2019-06-20,500
biPyck5usEjQ,2019-06-29,200
INC1322,2019-06-28,250
INC645,2019-03-07,500
INC674,2019-03-13,500
INC1016,2019-05-08,500
UMivxXYT9LHA,2019-06-30,100
INC1000,2019-05-03,100
INC1110,2019-05-02,500
rxiLHMbQigJg,2019-03-19,150
INC954,2019-04-18,250
INC786,2019-04-10,500
INC961,2019-04-17,250
INC520,2019-02-05,250
INC634,2019-03-10,500
INC1345,2019-06-26,100
VQaQrXA1UVgf,2019-03-20,500
XeTzq1dfWkiy,2019-03-21,27
G1QEb7COReKV,2019-03-01,20
srUMiuKC6Q1K,2019-04-28,99
INC1081,2019-05-08,250
thUgJjrDUbcc,2019-05-27,100
xSc7izGBBdq9,2019-06-20,100
YHOKuU2B741A,2019-05-26,150
yAgK5wrYZQt8,2019-06-10,100
aLCCbHhTpHgb,2019-03-05,100
INC1153,2019-04-15,500
INC649,2019-03-08,500
INC1035,2019-05-06,100
rzya44adKcQY,2019-02-22,50
INC757,2019-03-26,100
INC819,2019-03-06,500
OkhppFalu1pi,2019-02-08,500
8l4A8M8xy5rd,2019-05-16,125
rvFaKIZnrLvP,2019-03-25,500
INC534,2019-01-23,500
INC1302,2019-06-28,250
pbtli2y6hNJ8,2019-05-13,250
5XiQFalAoOJb,2019-05-23,500
INC962,2019-04-17,500
INC805,2019-04-14,250
SF2XBUWatQbP,2019-06-07,80
ZgIfJ8n4iFYk,2019-03-03,100
INC1031,2019-05-08,300
INC1348,2019-06-21,100
INC1020,2019-05-08,250
gSSj5niMdW3w,2019-06-20,200
bqdJXJ5dePjJ,2019-06-02,100
jNm7JaSUwLhl,2019-06-05,100
INC1341,2019-06-21,100
nZxxzvCSmUie,2019-04-29,20
INC1028,2019-05-08,250
INC1157,2019-05-23,500
INC1101,2019-05-04,100
INC1314,2019-06-29,100
jRb88nRmh2lh,2019-05-21,100
INC804,2019-04-14,250
3kmN1sgRMpBT,2019-06-30,100
NDRyq8dORSxe,2019-03-03,250
abKGUtI4vmHu,2019-06-27,100
INC1104,2019-05-08,100
INC677,2019-03-15,500
INC1011,2019-04-17,500
INC588,2019-02-27,500
qcBFywRPK7k8,2019-05-31,150
MheuR5Jt1Jta,2019-06-06,25
15UQqERHC6Vh,2019-06-28,50
lDsd5S8wZ4qW,2019-02-22,100
Ak7CqElfj9Md,2019-03-21,100
NcpkxhNhdhCe,2019-05-11,500
uIyehp8rCv5T,2019-06-29,300
UWhtspxnP2SO,2019-06-20,100
fE5wbmYZ7mnk,2019-06-04,100
FNPGTdFae3r7,2019-06-05,100
8JjlqB82vbut,2019-06-12,100
xZxSgZDNbITa,2019-05-30,100
INC1109,2019-05-15,500
jmr2DOe7eXis,2019-04-06,500
hPgDDgjgYgdY,2019-04-16,500
